condition,rt_reject,choice,session
6,0.485750000004828,0,13
3,0.725699999999961,0,13
2,1.17366666666931,0,13
9,0.419750000000022,0,13
3,0.309799999999996,0,13
8,NaN,1,13
5,NaN,1,13
4,NaN,1,13
3,0.365783333335003,0,13
9,0.225799999999253,0,13
3,0.333749999999782,0,13
6,NaN,1,13
8,NaN,1,13
1,NaN,1,13
1,0.445750000005319,0,13
9,0.505749999994805,0,13
7,NaN,1,13
8,3.39433333334,0,13
5,0.355766666664749,0,13
5,NaN,1,13
4,NaN,1,13
6,0.635716666670305,0,13
1,NaN,1,13
4,NaN,1,13
2,0.372766666660027,0,13
4,NaN,1,13
4,NaN,1,13
9,0.729716666664899,0,13
9,0.0728166666704055,0,13
7,NaN,1,13
2,0.570733333339376,0,13
6,0.341766666660078,0,13
2,0.318766666660849,0,13
7,NaN,1,13
8,NaN,1,13
5,0.377783333334264,0,13
3,0.295766666670715,0,13
1,NaN,1,13
8,NaN,1,13
7,NaN,1,13
6,0.40773333334073,0,13
2,0.333783333335305,0,13
5,NaN,1,13
5,NaN,1,13
8,NaN,1,13
6,0.41475000000446,0,13
7,NaN,1,13
7,NaN,1,13
2,0.368766666670126,0,13
4,NaN,1,13
8,NaN,1,13
7,NaN,1,13
4,NaN,1,13
3,0.401766666669573,0,13
4,NaN,1,13
3,0.347766666669486,0,13
5,NaN,1,13
3,0.325766666660456,0,13
9,0.342766666659827,0,13
9,NaN,1,13
4,NaN,1,13
3,0.385766666669952,0,13
6,0.381766666670046,0,13
6,0.584700000000339,0,13
3,0.327766666669959,0,13
9,0.346799999999348,0,13
5,2.24849999999969,0,13
9,0.393766666669762,0,13
2,0.451766666669755,0,13
8,NaN,1,13
7,NaN,1,13
4,NaN,1,13
1,NaN,1,13
5,1.64156666665986,0,13
3,0.335800000000745,0,13
4,NaN,1,13
2,0.400733333340213,0,13
5,NaN,1,13
3,0.354766666670002,0,13
3,0.302733333330252,0,13
5,NaN,1,13
1,NaN,1,13
4,NaN,1,13
7,NaN,1,13
6,0.385733333330336,0,13
2,0.349799999999959,0,13
1,1.69456666666974,0,13
1,0.351766666670301,0,13
2,0.329766666660362,0,13
2,1.39859999999953,0,13
6,NaN,1,13
1,NaN,1,13
9,0.34376666666958,0,13
7,NaN,1,13
2,0.354800000000068,0,13
2,0.346766666670192,0,13
8,NaN,1,13
6,0.327800000000025,0,13
7,NaN,1,13
4,NaN,1,13
5,NaN,1,13
2,0.3527666666605,0,13
7,NaN,1,13
8,NaN,1,13
1,NaN,1,13
9,0.364733333329241,0,13
8,NaN,1,13
9,0.30580000000009,0,13
7,NaN,1,13
1,NaN,1,13
6,0.329766666670366,0,13
9,0.425733333340304,0,13
5,NaN,1,13
7,NaN,1,13
6,0.973666666669942,0,13
7,NaN,1,13
2,0.63970000000063,0,13
5,0.320799999999508,0,13
1,NaN,1,13
7,NaN,1,13
9,0.397733333339602,0,13
3,0.337799999999334,0,13
1,NaN,1,13
8,NaN,1,13
8,1.85153333334029,0,13
4,NaN,1,13
6,0.615733333330354,0,13
4,NaN,1,13
6,0.391766666670264,0,13
4,NaN,1,13
8,NaN,1,13
5,0.508766666670454,0,13
8,0.376766666669937,0,13
8,NaN,1,13
3,0.35676666667041,0,13
4,NaN,1,13
4,NaN,1,13
2,0.307766666670432,0,13
6,0.425766666669915,0,13
5,NaN,1,13
2,0.362766666669813,0,13
1,NaN,1,13
3,0.310766666660129,0,13
7,NaN,1,13
2,0.526700000000346,0,13
5,0.365766666670424,0,13
4,NaN,1,13
9,NaN,1,13
8,NaN,1,13
3,0.363766666660013,0,13
5,NaN,1,13
6,0.392766666660464,0,13
1,NaN,1,13
8,NaN,1,13
7,NaN,1,13
7,NaN,1,13
5,NaN,1,13
8,NaN,1,13
1,1.76756666667006,0,13
6,0.475766666670097,0,13
4,NaN,1,13
5,2.43143333333046,0,13
3,0.555733333339958,0,13
6,0.364766666669311,0,13
1,NaN,1,13
6,0.319766666660144,0,13
2,0.404766666670184,0,13
3,0.33076666666966,0,13
8,NaN,1,13
6,0.262799999999515,0,13
9,0.352766666669595,0,13
3,0.316766666659987,0,13
1,NaN,1,13
2,0.803666666669415,0,13
5,NaN,1,13
1,NaN,1,13
2,0.375766666659729,0,13
6,0.393766666660667,0,13
8,NaN,1,13
7,NaN,1,13
7,NaN,1,13
7,NaN,1,13
6,0.425733333329845,0,13
8,0.345766666669988,0,13
8,0.433766666669726,0,13
9,0.351799999999457,0,13
3,0.322766666659845,0,13
3,0.390766666670061,0,13
8,NaN,1,13
8,1.82656666666935,0,13
6,1.73056666667071,0,13
4,NaN,1,13
7,NaN,1,13
9,0.381766666670046,0,13
9,0.448766666669599,0,13
7,NaN,1,13
4,NaN,1,13
3,0.362766666670723,0,13
1,3.31536666665943,0,13
4,NaN,1,13
9,NaN,1,13
5,1.04666666666981,0,13
5,NaN,1,13
9,0.389766666659852,0,13
9,NaN,1,13
5,1.88953333333029,0,13
2,0.740700000000288,0,13
2,0.419766666670512,0,13
7,NaN,1,13
2,0.386766666660151,0,13
1,NaN,1,13
9,0.400766666660274,0,13
1,1.85553333333064,0,13
4,NaN,1,13
4,NaN,1,13
9,0.668699999999262,0,13
2,0.310766666660129,0,13
3,0.334766666659561,0,13
5,NaN,1,13
7,NaN,1,13
8,NaN,1,13
9,0.477766666670504,0,13
4,NaN,1,13
7,NaN,1,13
4,NaN,1,13
1,0.381766666660042,0,13
8,NaN,1,13
2,1.05366666667032,0,13
6,0.379733333339573,0,13
6,0.433766666669726,0,13
7,NaN,1,13
5,0.534766666660289,0,13
2,0.489733333341064,0,13
9,0.470733333329918,0,13
9,0.393766666669762,0,13
3,0.372766666670032,0,13
6,0.570733333330281,0,13
3,0.317799999999806,0,13
7,NaN,1,13
5,NaN,1,13
6,0.353766666659794,0,13
1,NaN,1,13
8,NaN,1,13
8,NaN,1,13
5,NaN,1,13
2,0.339799999999741,0,13
6,0.366766666669719,0,13
6,0.331766666669864,0,13
1,NaN,1,13
1,NaN,1,13
6,0.332800000000134,0,13
8,NaN,1,13
2,0.386766666670155,0,13
8,1.7965666666596,0,13
2,0.302766666670323,0,13
8,NaN,1,13
8,NaN,1,13
6,0.400766666669369,0,13
9,0.441766666660442,0,13
5,0.428733333329546,0,13
9,0.551733333339143,0,13
2,0.315766666670243,0,13
6,0.623733333330165,0,13
4,NaN,1,13
1,NaN,1,13
5,0.477733333330434,0,13
4,NaN,1,13
2,0.384766666669748,0,13
7,NaN,1,13
8,NaN,1,13
9,0.473733333339624,0,13
7,0.0558000000000902,0,13
1,NaN,1,13
7,NaN,1,13
5,NaN,1,13
4,NaN,1,13
3,0.318766666669035,0,13
4,NaN,1,13
7,NaN,1,13
4,NaN,1,13
3,0.359766666670112,0,13
3,0.334766666670475,0,13
9,NaN,1,13
4,NaN,1,13
7,NaN,1,13
1,NaN,1,13
1,2.34046666665927,0,13
9,NaN,1,13
5,NaN,1,13
3,0.347766666659481,0,13
3,0.338800000000447,0,13
4,NaN,1,13
2,0.367766666669922,0,13
3,0.29676666667001,0,13
5,0.389766666668947,0,13
1,NaN,1,13
7,NaN,1,13
2,0.513733333339587,0,13
2,0.346766666670192,0,13
5,NaN,1,13
6,0.339766666670585,0,13
8,NaN,1,13
9,0.545733333336102,0,13
4,NaN,1,13
4,NaN,1,13
9,0.635699999999815,0,13
3,0.536733333335178,0,13
5,NaN,1,13
2,0.371766666670737,0,13
3,0.305733333335411,0,13
5,NaN,1,13
4,NaN,1,13
5,0.424766666670621,0,13
5,0.392766666665011,0,13
5,NaN,1,13
1,NaN,1,13
2,0.287766666665448,0,13
1,NaN,1,13
3,0.301766666669209,0,13
6,0.347766666669486,0,13
7,NaN,1,13
7,NaN,1,13
4,2.29046666666545,0,13
8,0.31176666666488,0,13
7,NaN,1,13
4,NaN,1,13
2,0.362766666664356,0,13
8,NaN,1,13
5,NaN,1,13
1,NaN,1,13
5,0.517733333330398,0,13
6,0.90868333333492,0,13
8,NaN,1,13
8,0.806700000001001,0,13
8,NaN,1,13
1,NaN,1,14
1,NaN,1,14
3,0.439799999999998,0,14
4,NaN,1,14
4,NaN,1,14
5,2.09256666666666,0,14
1,0.243866666666648,0,14
2,0.325800000000001,0,14
7,NaN,1,14
5,NaN,1,14
1,0.61476666666664,0,14
6,0.379833333333295,0,14
2,0.31183333333334,0,14
8,NaN,1,14
7,NaN,1,14
8,NaN,1,14
7,NaN,1,14
8,0.514800000000008,0,14
3,0.319833333333492,0,14
6,0.48383333333301,0,14
7,NaN,1,14
2,1.76563333333351,0,14
9,0.366816666666978,0,14
5,0.49578333333298,0,14
9,0.344833333333014,0,14
3,0.32080000000002,0,14
7,NaN,1,14
9,0.343833333333492,0,14
9,0.287833333333481,0,14
2,0.43180000000001,0,14
3,0.329833333333482,0,14
1,NaN,1,14
1,NaN,1,14
7,NaN,1,14
7,NaN,1,14
8,NaN,1,14
6,0.2918333333335,0,14
8,0.266850000000005,0,14
4,NaN,1,14
1,NaN,1,14
4,NaN,1,14
7,NaN,1,14
4,NaN,1,14
9,0.315833333332989,0,14
5,0.276833333333002,0,14
9,0.302799999999991,0,14
2,0.295833333332979,0,14
6,0.298833333332993,0,14
8,NaN,1,14
2,0.218833333333492,0,14
8,0.27583333333348,0,14
5,0.333816666666991,0,14
5,NaN,1,14
3,0.115849999999455,0,14
6,0.279816666666534,0,14
3,0.306833333333032,0,14
7,NaN,1,14
2,0.320816666666531,0,14
9,0.341816666667,0,14
4,NaN,1,14
6,0.325833333333037,0,14
4,NaN,1,14
2,0.324833333333515,0,14
9,0.267799999999966,0,14
1,NaN,1,14
2,0.417800000000057,0,14
3,0.27583333333348,0,14
4,NaN,1,14
8,NaN,1,14
4,0.227833333333024,0,14
3,0.310833333332994,0,14
6,0.482799999999997,0,14
5,NaN,1,14
5,0.285799999999995,0,14
3,0.275800000000004,0,14
6,0.34880000000004,0,14
6,0.357799999999997,0,14
9,0.399766666666494,0,14
1,NaN,1,14
8,2.28751666666642,0,14
5,NaN,1,14
7,NaN,1,14
7,NaN,1,14
2,0.377766666667014,0,14
7,NaN,1,14
2,0.313783333333561,0,14
5,NaN,1,14
6,0.237799999999993,0,14
8,1.82256666666592,0,14
5,NaN,1,14
1,NaN,1,14
4,NaN,1,14
5,NaN,1,14
3,0.315783333332945,0,14
3,0.29079999999999,0,14
6,0.529750000000035,0,14
2,NaN,1,14
1,0.0808333333329756,0,14
4,NaN,1,14
6,0.334783333333462,0,14
7,NaN,1,14
5,NaN,1,14
7,NaN,1,14
7,NaN,1,14
1,NaN,1,14
8,2.41750000000002,0,14
3,0.395800000000008,0,14
2,0.289666666666335,0,14
9,0.355766666666341,0,14
3,0.288766666666447,0,14
1,NaN,1,14
6,0.262783333332891,0,14
2,0.272750000000087,0,14
9,0.281783333332896,0,14
2,0.325766666666368,0,14
5,NaN,1,14
4,NaN,1,14
8,0.23776666666663,0,14
9,NaN,1,14
6,0.318750000000591,0,14
9,0.329766666667069,0,14
1,NaN,1,14
5,0.274766666667006,0,14
7,NaN,1,14
4,NaN,1,14
4,NaN,1,14
9,0.331766666666567,0,14
4,NaN,1,14
4,NaN,1,14
2,0.354766666666933,0,14
5,0.285750000000576,0,14
8,NaN,1,14
3,0.24578333333352,0,14
1,NaN,1,14
4,NaN,1,14
8,NaN,1,14
3,0.299750000000131,0,14
4,NaN,1,14
6,0.336766666667017,0,14
8,0.325766666666937,0,14
7,NaN,1,14
9,0.320750000000544,0,14
9,0.301766666666481,0,14
5,0.335766666666473,0,14
3,0.323766666666643,0,14
1,2.93438333333359,0,14
3,0.255783333333056,0,14
6,0.30580000000009,0,14
2,0.367766666666512,0,14
7,NaN,1,14
8,NaN,1,14
6,0.3427833333335,0,14
2,0.322750000000042,0,14
5,0.452750000000378,0,14
9,0.297783333332859,0,14
8,NaN,1,14
1,NaN,1,14
1,NaN,1,14
8,NaN,1,14
3,0.294800000000123,0,14
9,0.322766666666439,0,14
6,0.286766666666495,0,14
6,0.421750000000543,0,14
3,0.323766666667098,0,14
1,NaN,1,14
5,NaN,1,14
3,0.293733333333421,0,14
3,0.261783333333028,0,14
2,0.290749999999548,0,14
8,NaN,1,14
2,0.243783333333454,0,14
9,0.370766666667009,0,14
3,0.363783333333458,0,14
5,NaN,1,14
2,0.26376666666647,0,14
7,NaN,1,14
2,0.334766666666951,0,14
4,NaN,1,14
5,NaN,1,14
7,NaN,1,14
4,NaN,1,14
8,NaN,1,14
2,0.307766666666566,0,14
8,0.391750000000116,0,14
9,0.427766666667026,0,14
5,NaN,1,14
4,NaN,1,14
8,NaN,1,14
1,NaN,1,14
4,NaN,1,14
9,0.395749999999566,0,14
5,0.392749999999523,0,14
7,NaN,1,14
6,0.343766666666966,0,14
4,NaN,1,14
8,NaN,1,14
3,0.298766666670076,0,14
2,0.280783333334966,0,14
7,NaN,1,14
4,NaN,1,14
6,0.33478333333494,0,14
1,NaN,1,14
4,NaN,1,14
9,0.457766666665066,0,14
3,0.318766666669944,0,14
8,NaN,1,14
6,0.315766666659783,0,14
5,NaN,1,14
7,NaN,1,14
4,NaN,1,14
7,NaN,1,14
6,0.345750000004955,0,14
3,0.334766666665018,0,14
5,0.31773333332967,0,14
9,0.333766666660267,0,14
3,0.303766666665069,0,14
8,NaN,1,14
6,0.312766666665084,0,14
8,0.308766666665178,0,14
6,NaN,1,14
6,0.304766666664818,0,14
3,0.270766666664713,0,14
7,NaN,1,14
1,2.51244999999517,0,14
7,NaN,1,14
8,NaN,1,14
2,0.376766666664935,0,14
2,0.290783333329728,0,14
9,0.533750000000055,0,14
4,NaN,1,14
5,NaN,1,14
1,2.16348333333508,0,14
1,0.161799999999857,0,14
2,0.312766666670086,0,14
1,NaN,1,14
9,0.379749999995056,0,14
5,0.357766666665157,0,14
9,NaN,1,14
1,NaN,1,14
1,NaN,1,14
9,0.37678333333497,0,14
6,0.352750000005017,0,14
7,NaN,1,14
3,0.304783333334854,0,14
9,0.338766666669926,0,14
6,0.336766666669973,0,14
5,0.360766666669861,0,14
9,0.290766666670152,0,14
7,NaN,1,14
2,0.300766666664913,0,14
6,0.354766666665,0,14
5,0.283766666660085,0,14
3,0.349766666659889,0,14
8,NaN,1,14
3,0.297766666659982,0,14
7,NaN,1,14
8,NaN,1,14
6,0.332766666660063,0,14
6,0.335766666659765,0,14
4,NaN,1,14
6,0.332783333334874,0,14
2,0.317783333334773,0,14
4,NaN,1,14
2,0.319766666665146,0,14
7,NaN,1,14
8,NaN,1,14
8,NaN,1,14
4,NaN,1,14
1,NaN,1,14
9,0.326766666665208,0,14
9,0.287800000000061,0,14
9,0.248766666669781,0,14
4,NaN,1,14
5,NaN,1,14
8,0.297766666665211,0,14
4,NaN,1,14
5,NaN,1,14
6,0.3397666666649,0,14
3,0.308766666665178,0,14
1,NaN,1,14
5,0.32375000000502,0,14
8,NaN,1,14
2,0.328766666664706,0,14
8,NaN,1,14
3,0.29876666666496,0,14
6,0.281766666670137,0,14
9,0.341766666670082,0,14
1,NaN,1,14
5,NaN,1,14
1,NaN,1,14
2,0.32676666667021,0,14
2,0.380766666669842,0,14
1,2.85140000000001,0,14
3,0.232750000000124,0,14
6,0.408750000005057,0,14
9,0.367783333334955,0,14
3,0.330766666664658,0,14
5,0.422749999994721,0,14
8,NaN,1,14
2,0.228783333335059,0,14
2,0.292750000000069,0,14
1,NaN,1,14
4,NaN,1,14
7,NaN,1,14
7,NaN,1,14
9,0.4067499999951,0,14
4,NaN,1,14
6,0.364766666664764,0,14
7,NaN,1,14
7,NaN,1,14
3,0.334766666660016,0,14
8,NaN,1,14
2,0.26678333332984,0,14
5,0.423749999999927,0,14
7,NaN,1,14
7,NaN,1,14
1,NaN,1,14
5,0.365800000000036,0,14
1,NaN,1,14
9,0.374766666669984,0,14
4,NaN,1,14
3,0.316783333330022,0,14
4,NaN,1,14
1,NaN,1,14
9,0.359766666665109,0,14
2,0.281766666670137,0,14
4,NaN,1,14
3,0.310766666669679,0,14
6,0.351783333329877,0,14
3,0.359766666670112,0,14
9,0.373766666669781,0,14
5,0.474749999994856,0,14
2,0.34176666666508,0,14
5,0.96968333333507,0,14
7,NaN,1,14
8,NaN,1,14
8,NaN,1,14
1,NaN,1,14
3,0.285783333330073,0,14
7,NaN,1,14
6,0.375749999999925,0,14
3,0.30076666667037,0,14
8,NaN,1,14
6,0.335766666669997,0,14
3,0.298783333329993,0,14
8,NaN,1,14
5,0.380750000005264,0,14
6,0.327783333334992,0,14
1,NaN,1,14
7,NaN,1,14
7,NaN,1,14
1,NaN,1,14
4,NaN,1,14
1,1.63260000000037,0,14
7,NaN,1,14
7,NaN,1,14
1,NaN,1,14
4,NaN,1,14
4,NaN,1,14
5,0.909683333335124,0,14
3,0.299766666669711,0,14
9,0.130799999999908,0,14
8,0.206783333329895,0,14
2,0.428766666665069,0,14
7,NaN,1,14
2,0.323766666664824,0,14
8,NaN,1,14
9,0.319783333330179,0,14
1,NaN,1,14
4,NaN,1,14
3,0.424750000000131,0,14
2,0.318750000004911,0,14
3,0.296766666669782,0,14
4,NaN,1,14
2,0.3227666666603,0,14
5,0.291766666665353,0,14
9,0.358766666669908,0,14
9,0.325783333335039,0,14
1,NaN,1,14
6,NaN,1,14
4,NaN,1,14
8,NaN,1,14
3,0.315766666660011,0,14
4,NaN,1,14
7,NaN,1,14
6,0.350750000004837,0,14
5,2.11548333333485,0,14
4,NaN,1,14
6,0.390766666665058,0,14
6,0.357766666664702,0,14
2,0.369750000004842,0,14
1,NaN,1,14
9,0.33374999999478,0,14
2,0.318749999994907,0,14
9,0.422733333335145,0,14
5,NaN,1,14
8,NaN,1,14
7,NaN,1,14
9,0.327766666664957,0,14
6,0.349766666664891,0,14
2,0.299766666660162,0,14
1,NaN,1,14
8,0.282766666669886,0,14
5,0.33576666666977,0,14
5,NaN,1,14
6,0.305799999999635,0,14
5,0.375749999995151,0,14
8,2.10851666666986,0,14
4,NaN,1,14
2,0.314766666670039,0,14
5,NaN,1,14
3,0.38475000000517,0,14
4,NaN,1,14
5,0.383766666670454,0,14
3,0.395766666665168,0,14
8,0.327766666659954,0,14
4,NaN,1,14
4,NaN,1,14
4,NaN,1,14
7,NaN,1,14
9,0.472749999999905,0,14
5,0.347800000000461,0,14
5,0.564733333329968,0,14
7,NaN,1,14
2,0.299783333334744,0,14
3,0.31776666667065,0,14
5,NaN,1,14
1,NaN,1,14
7,NaN,1,14
7,NaN,1,14
4,NaN,1,14
8,NaN,1,14
1,NaN,1,14
4,NaN,1,14
7,NaN,1,14
3,0.334783333330051,0,14
8,0.304766666664818,0,14
1,NaN,1,14
3,0.27178333332995,0,14
6,0.38974999999482,0,14
9,NaN,1,14
8,NaN,1,14
8,NaN,1,14
3,0.285783333334621,0,14
6,0.302783333334446,0,14
9,0.366750000000138,0,14
9,0.330783333330146,0,14
6,0.323766666665051,0,14
2,0.325783333334584,0,14
1,2.07850000000053,0,14
6,0.255783333334875,0,14
9,0.342750000000251,0,14
5,NaN,1,14
1,NaN,1,14
3,0.226783333335334,0,14
7,NaN,1,14
3,0.298766666670417,0,14
2,0.447750000004817,0,14
1,0.346766666664735,0,14
3,0.291766666659896,0,14
6,0.373783333330266,0,14
1,NaN,1,14
8,1.76856666667027,0,14
9,0.22578333333513,0,14
7,NaN,1,14
7,NaN,1,14
6,0.3767499999949,0,14
2,0.309783333334963,0,14
4,NaN,1,14
8,NaN,1,14
6,0.365750000004937,0,14
1,2.47045000000526,0,14
9,0.29478333333509,0,14
9,0.406766666665135,0,14
7,NaN,1,14
9,0.285783333335075,0,14
8,NaN,1,14
6,0.456749999999829,0,14
2,0.350766666670097,0,14
5,1.065649999995,0,14
4,NaN,1,14
2,0.956666666670117,0,14
5,NaN,1,14
2,0.389750000004824,0,14
2,0.377749999995103,0,14
1,NaN,1,14
8,NaN,1,14
6,0.357750000005126,0,14
6,NaN,1,14
5,2.79640000000018,0,14
8,NaN,1,14
6,0.354749999994965,0,14
8,NaN,1,14
5,0.38276666667025,0,14
9,0.355766666664749,0,14
1,NaN,1,14
1,1.64956666667013,0,14
8,NaN,1,14
6,0.302766666664866,0,14
2,0.347783333329971,0,14
5,NaN,1,14
9,0.403766666669981,0,14
7,NaN,1,14
4,NaN,1,14
7,NaN,1,14
4,NaN,1,14
9,0.354766666665,0,14
4,NaN,1,14
3,0.629733333330023,0,14
9,NaN,1,14
4,NaN,1,14
1,NaN,1,14
7,NaN,1,14
3,0.399750000005042,0,14
9,0.321766666665098,0,14
6,0.3357833333298,0,14
4,NaN,1,14
8,NaN,1,14
4,NaN,1,14
1,NaN,1,14
7,NaN,1,14
3,0.336766666659969,0,14
8,NaN,1,14
7,NaN,1,14
4,NaN,1,14
2,0.376766666669937,0,14
8,3.00238333332982,0,14
2,0.330766666665113,0,14
4,NaN,1,14
8,NaN,1,14
1,NaN,1,14
3,0.356766666664953,0,14
8,NaN,1,14
3,0.368750000000091,0,14
3,1.24963333333517,0,14
5,NaN,1,14
4,NaN,1,14
6,0.327816666669605,0,14
9,0.287766666669995,0,14
5,0.435750000000098,0,14
9,0.231783333335443,0,14
7,NaN,1,14
7,NaN,1,14
7,NaN,1,14
9,0.35076666666464,0,14
2,0.307783333330008,0,14
1,NaN,1,14
9,0.317766666664738,0,14
6,0.280766666669479,0,14
6,0.357750000004671,0,14
5,NaN,1,14
5,0.331733333335251,0,14
7,NaN,1,14
2,0.311783333330368,0,14
5,2.85938333333024,0,14
1,NaN,1,14
2,0.323783333334632,0,14
1,NaN,1,14
6,0.361766666665062,0,14
5,NaN,1,14
2,0.323766666665051,0,14
3,0.323783333335086,0,14
2,0.346750000005159,0,14
3,0.367766666665375,0,14
3,0.339766666664673,0,14
1,2.35046666666994,0,14
2,0.276800000000094,0,14
7,NaN,1,14
5,0.380766666665295,0,14
5,0.329733333334843,0,14
5,NaN,1,14
6,0.411766666669791,0,14
1,NaN,1,14
5,0.322766666665302,0,14
8,NaN,1,14
1,NaN,1,14
4,NaN,1,14
2,0.354783333330033,0,14
8,NaN,1,14
8,0.310766666670133,0,14
7,NaN,1,14
3,0.371766666664826,0,14
1,0.505750000000262,0,14
6,0.369800000000396,0,14
9,0.395733333330099,0,14
4,NaN,1,14
4,NaN,1,14
3,0.31880000000001,0,14
5,NaN,1,14
4,NaN,1,14
2,0.277783333330262,0,14
7,NaN,1,14
5,0.45375000000513,0,14
9,0.338766666664924,0,14
9,0.31176666666488,0,14
2,0.949666666665053,0,14
6,0.357733333330088,0,14
2,2.05453333333526,0,14
9,0.362766666664811,0,14
2,NaN,1,14
7,NaN,1,14
2,0.353766666669799,0,14
9,0.457766666665066,0,14
4,NaN,1,14
6,0.360766666665313,0,14
8,NaN,1,14
1,NaN,1,14
6,0.376749999999447,0,14
1,3.09036666666998,0,14
3,0.360766666664858,0,14
7,NaN,1,14
9,0.467733333335218,0,14
3,0.39576666667017,0,14
8,NaN,1,14
1,NaN,1,14
4,NaN,1,14
2,0.957666666669866,0,14
3,0.30580000000009,0,14
3,0.370750000000044,0,14
5,NaN,1,14
6,NaN,1,14
9,0.361766666664607,0,14
6,0.345800000000054,0,14
8,NaN,1,14
7,NaN,1,14
5,NaN,1,14
5,0.378799999999956,0,14
8,NaN,1,14
2,0.512699999999768,0,14
7,NaN,1,14
2,0.361733333329994,0,14
1,NaN,1,14
3,0.384766666669748,0,14
6,NaN,1,14
4,NaN,1,14
8,NaN,1,14
4,NaN,1,14
1,NaN,1,14
7,NaN,1,14
3,0.504733333335025,0,14
1,NaN,1,14
9,0.388766666670108,0,14
6,0.364733333335153,0,14
9,NaN,1,14
7,NaN,1,14
8,0.329799999999977,0,14
4,NaN,1,14
3,0.405766666664931,0,14
4,NaN,1,14
3,0.312783333330117,0,14
2,0.312766666665084,0,14
6,0.345766666669988,0,14
3,0.289800000000469,0,14
4,NaN,1,14
7,NaN,1,14
2,0.354733333329932,0,14
8,NaN,1,14
9,0.354766666665,0,14
3,0.456733333334796,0,14
3,0.307733333334909,0,14
4,NaN,1,14
1,NaN,1,14
3,0.340766666669879,0,14
5,NaN,1,14
2,0.291766666664898,0,14
3,0.377766666665138,0,14
2,0.439733333335425,0,14
8,NaN,1,14
5,NaN,1,14
8,NaN,1,14
2,0.35876666666536,0,14
2,0.322833333334529,0,14
1,NaN,1,14
7,NaN,1,14
7,NaN,1,14
8,NaN,1,14
1,NaN,1,14
7,NaN,1,14
4,NaN,1,14
4,NaN,1,14
7,NaN,1,14
1,NaN,1,14
3,0.300766666664913,0,14
4,NaN,1,14
7,NaN,1,14
5,NaN,1,14
9,0.596733333334669,0,14
6,0.356766666664953,0,14
3,0.454766666664909,0,14
6,0.353766666670253,0,14
8,NaN,1,14
9,0.413733333335131,0,14
7,NaN,1,14
7,NaN,1,14
1,NaN,1,14
5,0.612733333329743,0,14
4,NaN,1,14
6,0.345766666664986,0,14
2,0.336799999999585,0,14
8,NaN,1,14
6,0.327766666664502,0,14
9,NaN,1,14
5,0.325766666669551,0,14
6,0.348799999999756,0,14
5,NaN,1,14
5,NaN,1,14
1,NaN,1,14
9,0.291799999999967,0,14
3,0.334749999999985,0,14
6,0.311766666669882,0,14
1,0.559733333329859,0,14
2,0.368766666665124,0,14
9,NaN,1,14
9,0.269766666664509,0,14
5,0.38276666666934,0,14
1,NaN,1,14
4,NaN,1,14
6,0.453733333335549,0,14
4,0.427750000000742,0,14
5,NaN,1,14
7,NaN,1,14
6,0.362766666665266,0,14
9,0.329766666669457,0,14
1,NaN,1,14
9,0.734716666669556,0,14
8,NaN,1,14
8,NaN,1,14
9,NaN,1,15
7,NaN,1,15
2,0.296833333333353,0,15
6,0.374833333333349,0,15
7,NaN,1,15
3,0.308833333333347,0,15
4,NaN,1,15
5,0.255833333333349,0,15
8,0.287833333333296,0,15
4,NaN,1,15
3,0.265816666666666,0,15
9,0.9907166666667,0,15
7,NaN,1,15
6,0.257833333333338,0,15
8,0.258816666666647,0,15
9,0.34581666666665,0,15
4,NaN,1,15
5,0.161833333333348,0,15
2,0.329799999999977,0,15
5,0.392783333333355,0,15
5,0.364833333333394,0,15
3,0.312833333333501,0,15
6,0.334833333333506,0,15
4,NaN,1,15
5,0.388800000000003,0,15
6,0.311833333333496,0,15
3,0.360850000000497,0,15
5,0.379800000000003,0,15
3,0.312816666666492,0,15
1,NaN,1,15
1,NaN,1,15
2,0.281833333332997,0,15
3,0.392800000000022,0,15
2,0.477800000000002,0,15
1,NaN,1,15
8,NaN,1,15
4,NaN,1,15
8,NaN,1,15
4,NaN,1,15
9,1.13768333333297,0,15
9,0.362816666666504,0,15
4,NaN,1,15
7,NaN,1,15
9,0.297833333333472,0,15
7,3.03143333333301,0,15
9,0.343816666666498,0,15
2,0.305833333333482,0,15
9,0.370800000000031,0,15
1,NaN,1,15
8,0.278833333333012,0,15
4,NaN,1,15
3,0.489800000000002,0,15
1,NaN,1,15
8,NaN,1,15
6,0.377816666666519,0,15
1,NaN,1,15
5,NaN,1,15
3,0.319833333332951,0,15
4,3.08638333333352,0,15
6,0.277816666666467,0,15
6,0.353849999999454,0,15
1,NaN,1,15
1,NaN,1,15
1,NaN,1,15
7,NaN,1,15
2,0.370799999999974,0,15
8,NaN,1,15
5,0.301833333333548,0,15
7,NaN,1,15
6,0.347833333332972,0,15
3,0.312833333333515,0,15
6,0.360816666666494,0,15
9,0.347833333333483,0,15
2,0.370799999999974,0,15
2,0.313716666666494,0,15
2,0.375816666666992,0,15
5,NaN,1,15
7,NaN,1,15
8,NaN,1,15
8,NaN,1,15
7,NaN,1,15
8,0.329833333333454,0,15
2,0.33280000000002,0,15
7,NaN,1,15
4,NaN,1,15
8,NaN,1,15
8,NaN,1,15
3,0.366833333332977,0,15
6,0.447800000000029,0,15
2,0.31783333333351,0,15
